EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label,KaggleSet,KaggleWeight
913929,163.38,54.311,115.995,86.723,-999.0,-999.0,-999.0,2.147,4.198,213.821,1.057,1.381,-999.0,63.806,-1.608,-2.308,67.446,-1.366,1.841,24.924,-2.994,240.51,1,82.569,2.135,-0.156,-999.0,-999.0,-999.0,82.569,0.00572068250088,s,u,0.259892070003
913930,104.23,7.282,70.907,182.176,2.973,434.081,-2.209,1.242,22.585,350.61,0.235,1.387,0.365,112.911,-0.399,0.062,26.527,-1.526,0.585,46.457,0.377,403.965,2,132.389,1.452,-2.756,78.782,-1.521,2.893,211.171,0.000461281573949,s,u,0.0209561399517
913931,57.892,16.724,38.742,80.739,0.317,112.905,3.358,1.382,24.47,268.246,2.134,0.53,0.0,20.74,1.526,2.75,44.252,1.378,1.376,35.39,0.95,262.041,3,70.003,1.681,-2.278,63.241,1.998,-0.35,203.254,0.00081448039868,s,u,0.0370020529469
913933,143.072,5.248,102.283,1.628,-999.0,-999.0,-999.0,3.161,1.628,99.584,0.782,-1.412,-999.0,55.896,0.59,1.621,43.688,0.063,-1.496,13.211,-1.714,117.558,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
913935,130.084,7.355,81.156,143.259,7.299,3897.963,-13.025,1.699,0.858,317.407,1.211,1.243,0.795,39.739,0.378,-1.026,48.121,-1.205,-0.41,59.845,-0.547,331.329,2,168.685,-3.108,2.865,60.862,4.191,0.682,229.548,0.000461281573949,s,u,0.0209561399517
913940,113.998,44.561,84.689,25.478,-999.0,-999.0,-999.0,3.16,25.478,82.095,1.331,1.414,-999.0,35.215,1.299,-1.608,46.879,0.72,1.498,21.321,-0.066,145.562,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
913941,142.818,22.98,94.341,11.096,-999.0,-999.0,-999.0,2.787,11.096,101.446,0.473,-1.357,-999.0,68.852,-1.957,-1.633,32.594,-2.277,1.136,29.596,1.894,181.3,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.000461281573949,s,u,0.0209561399517
913943,130.911,9.928,91.915,176.688,4.495,1495.751,-5.028,1.292,2.348,500.461,0.692,1.255,0.927,84.407,-1.454,-0.928,58.442,-0.463,-1.757,47.126,-1.568,589.734,2,265.78,2.401,1.747,91.832,-2.094,-1.484,357.612,0.000461281573949,s,u,0.0209561399517
913945,160.949,108.832,102.812,7.948,-999.0,-999.0,-999.0,2.739,7.948,112.519,2.147,-1.289,-999.0,35.749,-0.585,-2.38,76.77,-0.698,0.357,39.062,-3.009,175.794,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
913946,356.335,48.582,81.728,81.385,1.246,125.43,6.347,3.098,115.328,227.522,0.529,1.413,0.0,51.377,1.333,-2.579,27.195,0.461,0.731,80.698,1.822,264.897,3,73.119,-1.972,2.554,38.373,-3.218,-1.133,148.95,0.00572068250088,s,u,0.259892070003
913951,137.947,7.283,102.174,28.715,-999.0,-999.0,-999.0,2.735,28.715,99.468,0.593,-0.321,-999.0,62.433,0.229,0.046,37.035,-0.642,-2.548,12.536,-2.887,178.757,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
913954,140.979,15.477,107.946,176.484,0.575,77.568,0.005,1.303,5.516,366.223,0.597,1.336,0.294,112.382,0.077,-2.112,67.057,0.614,2.984,27.421,-2.936,416.792,2,109.82,0.008,0.315,76.964,0.583,0.829,186.784,0.00081448039868,s,u,0.0370020529469
913955,133.896,8.627,100.188,53.847,5.876,759.987,-8.136,3.059,5.031,190.514,2.518,1.406,0.909,31.256,1.314,-2.254,78.699,1.611,0.984,6.453,1.37,252.222,2,41.507,-2.234,-1.264,39.052,3.641,-2.801,80.559,0.000461281573949,s,u,0.0209561399517
913957,83.684,30.406,59.933,24.117,1.219,96.376,0.351,3.116,15.445,140.725,0.801,1.414,0.051,33.339,-0.015,-0.639,26.699,-0.202,2.471,24.027,1.183,280.498,2,46.362,1.459,-2.655,34.325,0.241,0.547,80.687,0.00572068250088,s,u,0.259892070003
913958,147.755,2.307,110.334,86.862,4.141,494.67,-3.442,2.158,28.469,242.983,0.424,1.175,0.651,80.922,-0.933,2.518,34.298,0.439,0.852,3.973,1.05,302.002,2,78.874,1.152,-2.021,48.889,-2.989,-0.232,127.763,0.000461281573949,s,u,0.0209561399517
913959,120.763,63.309,85.949,59.615,3.034,290.973,-0.388,2.34,0.868,226.518,2.107,1.33,0.917,31.978,-0.71,2.449,67.374,-0.937,0.119,23.094,1.982,278.928,2,79.85,0.134,-1.531,47.316,-2.9,2.43,127.166,0.000461281573949,s,u,0.0209561399517
913961,83.54,12.865,59.062,33.542,-999.0,-999.0,-999.0,2.617,14.61,110.314,1.487,1.375,-999.0,25.06,0.612,-1.561,37.266,0.596,2.105,13.581,2.685,259.105,1,47.988,-2.168,-0.453,-999.0,-999.0,-999.0,47.988,0.000461281573949,s,u,0.0209561399517
913965,116.412,70.868,63.491,53.346,-999.0,-999.0,-999.0,3.157,22.43,104.114,0.87,-1.408,-999.0,30.0,0.605,-1.055,26.095,1.641,1.927,52.842,-1.822,198.701,1,48.019,-0.905,0.997,-999.0,-999.0,-999.0,48.019,0.000461025356734,s,u,0.0209444999381
913966,149.946,11.684,108.254,0.939,-999.0,-999.0,-999.0,3.091,0.939,104.042,0.754,-1.4,-999.0,59.312,-0.889,2.765,44.731,-1.535,-0.257,14.879,-0.714,76.794,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
913968,127.298,18.793,86.097,352.531,0.54,295.288,0.873,0.705,128.277,756.974,1.034,0.561,0.0,118.208,0.464,2.794,122.278,-0.196,3.043,116.956,-3.083,981.022,3,289.012,1.242,0.674,140.778,0.702,-0.789,516.487,0.00572068250088,s,u,0.259892070003
913970,118.408,60.099,90.237,1.222,-999.0,-999.0,-999.0,2.886,1.222,85.266,1.408,-1.396,-999.0,35.411,0.997,-2.509,49.854,0.152,1.014,20.422,-1.441,68.673,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.000461281573949,s,u,0.0209561399517
913972,92.073,13.326,68.743,3.462,-999.0,-999.0,-999.0,3.327,3.462,58.353,0.976,-1.414,-999.0,29.525,1.108,-2.828,28.828,-0.069,0.284,4.484,1.536,88.041,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,u,0.259892070003
913974,136.303,15.283,65.937,94.858,4.9,606.013,-4.776,2.575,33.567,210.994,1.089,0.069,0.758,32.849,0.062,-1.947,35.759,0.182,1.764,89.817,1.494,264.127,3,65.165,-3.557,-0.949,42.433,1.343,-1.391,142.385,0.000461281573949,s,u,0.0209561399517
913975,134.955,26.537,98.002,9.183,0.214,86.476,1.433,3.363,0.67,146.499,1.051,-1.412,0.0,29.559,0.239,0.52,31.08,-1.917,-2.061,7.758,2.173,157.25,2,44.051,-1.095,1.112,41.809,-1.309,-2.226,85.86,0.00081448039868,s,u,0.0370020529469
913976,-999.0,82.498,72.34,35.368,-999.0,-999.0,-999.0,2.269,35.368,78.624,0.789,-1.374,-999.0,43.957,-0.71,-1.239,34.667,-1.181,2.825,54.721,0.337,200.478,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.000461025356734,s,u,0.0209444999381
913982,198.812,31.545,114.428,108.659,0.148,45.484,1.114,2.388,32.367,206.354,0.698,1.361,0.0,66.78,0.997,2.959,46.588,1.995,0.79,62.469,1.383,243.896,2,54.229,0.984,-1.972,38.757,1.132,-1.02,92.985,0.000461025356734,s,u,0.0209444999381
913983,118.188,6.983,86.938,3.103,-999.0,-999.0,-999.0,3.039,3.103,85.488,0.849,-1.391,-999.0,46.246,-0.938,-2.417,39.242,-0.515,0.856,7.441,0.445,106.467,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
913995,101.04,12.395,52.156,103.268,0.062,88.518,4.427,1.818,45.456,225.864,0.989,1.259,0.0,29.571,-0.065,-1.401,29.24,1.079,-2.814,60.761,-2.519,265.293,3,82.922,2.073,-0.165,51.799,2.135,1.275,167.053,0.000461025356734,s,u,0.0209444999381
913999,115.216,93.692,79.952,196.631,4.71,932.065,-5.495,1.108,6.349,359.839,2.588,0.938,0.998,46.975,-0.589,-1.483,121.575,-0.335,-0.404,62.69,-1.537,404.123,2,130.125,2.13,2.263,61.165,-2.58,2.079,191.289,0.000461281573949,s,u,0.0209561399517
914000,122.163,25.309,79.84,36.487,-999.0,-999.0,-999.0,2.978,36.487,81.015,1.598,1.411,-999.0,31.18,-1.376,3.025,49.836,-1.742,0.07,18.022,0.942,165.797,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.000461281573949,s,u,0.0209561399517
914003,128.147,16.317,72.343,155.995,2.717,336.197,-0.422,1.601,54.715,360.251,1.273,1.204,0.731,44.182,-2.3,-2.975,56.228,-1.953,1.746,87.845,1.978,450.843,3,162.144,0.165,-0.827,51.866,-2.552,-1.265,259.841,0.000461281573949,s,u,0.0209561399517
914006,119.996,10.97,55.795,113.502,-999.0,-999.0,-999.0,1.953,3.235,179.6,0.938,0.745,-999.0,34.736,0.125,-0.895,32.596,0.098,-2.848,94.894,-3.046,243.517,1,112.268,-1.642,0.387,-999.0,-999.0,-999.0,112.268,0.00572068250088,s,u,0.259892070003
914009,98.824,96.253,76.327,50.282,-999.0,-999.0,-999.0,2.337,3.685,147.914,3.655,0.566,-999.0,21.638,0.913,0.307,79.095,1.05,2.64,31.979,0.088,269.332,1,47.181,-0.867,-1.188,-999.0,-999.0,-999.0,47.181,0.000461281573949,s,u,0.0209561399517
914010,133.152,38.396,87.989,65.525,0.587,133.353,5.353,2.992,68.722,312.4,1.625,1.408,0.0,31.993,0.538,2.629,51.989,-0.29,-0.246,44.254,0.577,312.984,3,72.829,-2.039,1.881,54.854,-2.626,-1.284,228.418,0.00572068250088,s,u,0.259892070003
914013,137.912,33.419,90.128,64.93,-999.0,-999.0,-999.0,2.363,6.739,159.486,1.1,-0.704,-999.0,46.251,0.722,0.808,50.891,0.916,-3.12,57.675,-2.492,225.883,1,62.343,2.942,0.137,-999.0,-999.0,-999.0,62.343,0.000461281573949,s,u,0.0209561399517
914014,108.225,12.436,79.622,28.318,-999.0,-999.0,-999.0,2.849,28.318,71.243,0.604,1.402,-999.0,44.414,2.142,0.134,26.829,0.941,-2.45,2.516,-0.733,135.172,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.000461281573949,s,u,0.0209561399517
914016,148.382,32.371,108.732,38.588,-999.0,-999.0,-999.0,3.494,2.83,114.325,2.313,-1.411,-999.0,23.697,2.207,-2.304,54.805,0.259,1.078,15.388,-0.104,96.291,1,35.822,-3.482,-2.272,-999.0,-999.0,-999.0,35.822,0.000461281573949,s,u,0.0209561399517
914018,131.768,3.487,91.587,67.684,-999.0,-999.0,-999.0,2.697,25.527,103.828,0.999,1.265,-999.0,26.256,-0.233,2.468,26.234,2.382,3.125,18.191,2.965,204.484,1,51.338,4.348,0.034,-999.0,-999.0,-999.0,51.338,0.000461281573949,s,u,0.0209561399517
914019,158.036,8.185,98.321,89.262,3.698,420.015,-0.958,2.96,25.121,220.355,2.085,1.196,0.976,27.272,-0.18,-0.558,56.87,1.282,-3.132,53.079,-2.983,338.084,2,87.624,-0.28,0.577,48.589,3.417,-1.468,136.213,0.000461281573949,s,u,0.0209561399517
914020,139.878,33.342,94.546,34.187,-999.0,-999.0,-999.0,3.133,2.134,115.673,0.817,1.413,-999.0,45.099,0.215,-2.322,36.838,1.348,1.041,26.636,2.163,155.162,1,33.736,-0.573,-0.597,-999.0,-999.0,-999.0,33.736,0.00572068250088,s,u,0.259892070003
914023,120.396,52.873,90.905,21.506,-999.0,-999.0,-999.0,3.457,21.506,68.353,1.159,-1.414,-999.0,31.656,-0.282,2.608,36.697,1.31,-0.606,25.725,1.466,126.594,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
914027,121.177,60.995,90.466,37.4,-999.0,-999.0,-999.0,3.044,37.4,72.418,0.651,-1.397,-999.0,43.851,-1.092,-2.163,28.568,0.425,0.476,37.98,2.842,249.184,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
914034,-999.0,76.265,73.633,65.193,-999.0,-999.0,-999.0,1.651,13.811,166.05,1.102,-0.875,-999.0,47.665,-0.824,-0.32,52.54,-0.722,-1.968,68.598,2.939,205.873,1,65.844,-2.094,0.655,-999.0,-999.0,-999.0,65.844,0.00081448039868,s,u,0.0370020529469
914037,129.538,26.93,97.783,72.561,-999.0,-999.0,-999.0,2.313,1.592,182.805,2.005,1.398,-999.0,37.016,-0.037,-0.556,74.227,0.394,1.717,15.4,0.898,121.515,1,71.562,-1.186,-2.018,-999.0,-999.0,-999.0,71.562,0.000461281573949,s,u,0.0209561399517
914039,95.582,25.746,69.157,81.873,-999.0,-999.0,-999.0,1.852,2.876,161.52,1.678,1.414,-999.0,30.578,-1.366,-0.948,51.321,-2.347,0.623,22.6,-0.152,199.575,1,79.621,-0.562,-3.099,-999.0,-999.0,-999.0,79.621,0.00081448039868,s,u,0.0370020529469
914040,114.584,6.837,67.512,91.703,0.467,80.715,0.295,2.235,2.33,166.844,1.513,1.409,0.0,20.275,1.492,-2.314,30.683,-0.716,-1.96,41.535,-2.152,229.123,2,71.996,0.358,1.516,43.891,0.825,0.088,115.886,0.000461025356734,s,u,0.0209444999381
914043,87.99,11.679,63.806,1.908,-999.0,-999.0,-999.0,2.945,1.908,63.217,0.757,-1.396,-999.0,35.987,-0.091,0.574,27.23,0.36,-2.799,9.623,-2.061,85.09,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
914045,138.876,35.225,107.633,103.54,4.402,568.725,-2.628,1.825,22.903,294.804,1.564,0.006,0.363,53.304,0.261,0.838,83.357,0.728,2.602,32.962,-2.996,368.888,2,127.968,0.712,-1.161,30.174,-3.69,1.681,158.143,0.000461281573949,s,u,0.0209561399517
914051,289.78,12.109,194.915,53.793,2.394,207.817,6.65,4.197,66.087,220.619,1.555,0.347,0.723,25.377,1.444,2.444,39.45,-2.162,0.296,28.886,-0.064,309.237,3,73.371,-1.646,1.883,44.016,-4.04,-1.257,155.792,0.000461281573949,s,u,0.0209561399517
914052,121.168,33.104,99.742,186.178,5.417,1445.44,-6.616,1.677,4.194,386.203,7.1,1.412,0.651,22.783,-0.134,0.937,161.755,0.926,2.236,18.795,1.626,433.205,2,129.614,1.86,-1.328,72.052,-3.557,-0.624,201.666,0.000461281573949,s,u,0.0209561399517
914053,124.779,24.385,90.617,31.357,3.894,336.284,-3.704,2.515,54.029,219.006,0.949,-1.012,0.817,43.954,0.146,-0.907,41.729,1.172,3.08,20.771,2.226,300.944,3,61.974,-1.651,-0.436,37.461,2.244,0.89,133.323,0.000461281573949,s,u,0.0209561399517
914055,155.126,56.928,112.539,15.05,-999.0,-999.0,-999.0,3.062,24.185,138.278,1.412,1.011,-999.0,42.088,-1.318,-2.581,59.408,-2.336,0.814,13.865,-2.584,187.299,1,36.782,-2.693,-0.659,-999.0,-999.0,-999.0,36.782,0.000461025356734,s,u,0.0209444999381
914057,103.099,34.125,65.77,44.768,-999.0,-999.0,-999.0,2.923,7.502,95.593,1.036,1.414,-999.0,26.524,-0.033,2.066,27.468,-1.419,-1.644,29.625,-2.926,177.678,1,41.602,-1.644,0.392,-999.0,-999.0,-999.0,41.602,0.000461025356734,s,u,0.0209444999381
914060,143.18,15.666,83.474,64.722,-999.0,-999.0,-999.0,2.596,0.601,147.478,1.027,-0.026,-999.0,41.038,-0.47,0.226,42.149,-1.093,-2.294,58.601,-2.611,190.81,1,64.291,-2.856,0.929,-999.0,-999.0,-999.0,64.291,0.000461281573949,s,u,0.0209561399517
914061,89.069,58.989,52.082,41.635,2.164,184.142,1.498,2.568,51.241,217.346,1.207,1.269,0.02,24.711,-0.503,-2.085,29.815,-0.507,1.63,34.803,-2.339,280.145,3,67.374,0.551,1.184,57.456,2.716,-0.295,162.82,0.000461281573949,s,u,0.0209561399517
914063,115.754,87.499,85.628,42.801,-999.0,-999.0,-999.0,2.777,42.801,86.203,0.941,-1.377,-999.0,44.415,2.266,-0.002,41.788,1.963,-2.763,48.814,0.881,236.953,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
914067,115.403,40.155,92.01,4.959,-999.0,-999.0,-999.0,2.869,4.959,82.809,0.957,-1.414,-999.0,42.312,-1.507,2.169,40.498,-0.48,-0.509,15.163,-2.398,103.572,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
914068,111.069,26.668,77.949,9.724,-999.0,-999.0,-999.0,2.787,9.724,74.283,0.816,-1.371,-999.0,40.899,-0.83,0.103,33.384,-0.035,2.774,23.387,-2.514,167.596,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,u,0.259892070003
914073,170.993,22.733,106.682,21.471,-999.0,-999.0,-999.0,2.755,21.471,117.291,0.382,-1.285,-999.0,84.856,-0.416,2.704,32.436,0.151,-0.883,35.845,-0.203,179.89,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,u,0.259892070003
914074,128.694,90.326,85.603,96.152,6.85,1309.893,-11.454,2.179,22.389,277.778,0.787,0.792,0.984,52.362,0.331,-0.303,41.229,0.957,1.784,61.09,-0.455,326.112,3,47.462,-2.9,-2.692,38.347,3.95,2.512,184.187,0.000461281573949,s,u,0.0209561399517
914077,138.222,31.406,90.949,52.49,-999.0,-999.0,-999.0,2.835,21.033,135.519,1.268,-1.358,-999.0,40.762,-1.985,-2.787,51.675,-2.134,0.666,46.724,0.015,272.328,1,43.082,-0.457,3.103,-999.0,-999.0,-999.0,43.082,0.00572068250088,s,u,0.259892070003
914079,110.154,4.716,56.167,119.262,-999.0,-999.0,-999.0,1.764,24.146,189.761,1.066,0.908,-999.0,33.035,-0.475,-1.539,35.204,0.367,0.012,80.849,0.1,223.675,1,121.522,1.47,2.734,-999.0,-999.0,-999.0,121.522,0.000461281573949,s,u,0.0209561399517
914080,114.108,7.223,66.456,86.025,3.626,437.235,-2.409,2.237,2.567,218.768,1.401,1.149,0.506,29.347,-1.354,-2.57,41.102,-0.558,-0.479,53.266,-0.634,258.848,2,97.865,-0.876,1.749,50.455,2.75,-2.46,148.319,0.000461281573949,s,u,0.0209561399517
914082,104.709,32.695,67.115,22.645,-999.0,-999.0,-999.0,3.176,22.645,64.991,1.495,-1.414,-999.0,26.049,1.145,3.12,38.941,0.493,0.012,17.012,-1.365,67.912,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,u,0.259892070003
914084,95.455,28.107,67.247,2.233,-999.0,-999.0,-999.0,3.063,2.233,64.963,1.134,-1.4,-999.0,30.445,2.05,1.943,34.517,1.492,-1.329,5.907,1.457,49.436,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
914087,113.625,17.064,54.796,151.503,0.78,81.708,1.814,1.49,45.355,320.719,0.867,1.255,0.0,42.551,-0.148,0.879,36.87,0.319,2.294,95.26,2.005,337.52,3,143.61,1.012,-1.083,51.735,1.792,-1.523,241.297,0.000461281573949,s,u,0.0209561399517
914105,141.298,14.802,97.276,78.314,1.306,81.704,0.544,2.301,25.439,264.723,0.247,-0.927,0.918,106.239,-0.895,0.414,26.293,-1.176,2.697,13.503,-2.778,309.207,3,64.681,-0.332,-1.944,37.393,-1.638,-2.749,132.19,0.000461025356734,s,u,0.0209444999381
914106,157.257,36.956,66.475,70.836,-999.0,-999.0,-999.0,2.685,70.836,67.231,0.698,1.408,-999.0,39.604,-1.37,1.609,27.627,-1.904,-1.023,56.813,-0.052,170.652,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
914109,146.707,34.607,110.208,16.436,-999.0,-999.0,-999.0,2.867,16.436,85.043,0.602,-1.325,-999.0,53.075,-1.384,-3.132,31.968,0.352,0.869,25.003,-0.448,159.443,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,u,0.259892070003
914111,131.456,27.654,88.026,100.836,3.854,647.754,-3.575,2.147,1.157,294.093,1.606,1.337,0.968,39.469,-0.071,-1.606,63.405,0.025,0.539,47.67,0.031,249.294,2,116.765,-1.555,2.412,74.454,2.3,-1.769,191.219,0.000461281573949,s,u,0.0209561399517
914113,101.737,37.147,73.555,71.397,-999.0,-999.0,-999.0,2.067,71.397,88.684,1.823,1.413,-999.0,31.41,-0.034,0.844,57.274,-0.338,2.888,22.219,1.793,283.902,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
914116,124.137,17.638,88.729,48.148,-999.0,-999.0,-999.0,2.637,1.949,143.822,1.588,1.376,-999.0,36.307,0.89,-2.198,57.64,0.776,0.436,16.815,-0.138,168.088,1,49.875,-2.968,2.97,-999.0,-999.0,-999.0,49.875,0.000461281573949,s,u,0.0209561399517
914119,87.803,11.762,53.723,126.086,-999.0,-999.0,-999.0,1.529,27.573,198.474,2.363,1.405,-999.0,21.169,-1.021,0.419,50.018,0.425,-0.08,56.826,0.141,256.045,1,127.288,-0.942,-2.824,-999.0,-999.0,-999.0,127.288,0.00572068250088,s,u,0.259892070003
914122,90.468,16.215,40.533,144.257,3.509,863.057,-2.771,1.438,5.335,350.975,1.388,1.311,0.559,23.944,0.218,2.879,33.227,-0.783,1.846,94.624,2.137,375.243,2,151.398,-1.2,-2.004,142.407,2.309,0.133,293.805,0.000461281573949,s,u,0.0209561399517
914126,125.311,50.975,81.344,83.25,-999.0,-999.0,-999.0,2.111,4.516,168.16,1.227,1.235,-999.0,36.594,-1.287,-1.917,44.887,-0.042,2.662,34.066,-2.201,221.154,1,86.679,-3.462,0.553,-999.0,-999.0,-999.0,86.679,0.000461281573949,s,u,0.0209561399517
914127,130.044,18.311,86.866,63.394,-999.0,-999.0,-999.0,2.404,26.62,135.55,0.428,1.408,-999.0,66.395,0.254,1.894,28.384,-0.582,-0.359,14.529,0.576,154.98,1,40.771,-2.909,-1.576,-999.0,-999.0,-999.0,40.771,0.000461281573949,s,u,0.0209561399517
914135,120.867,2.001,56.433,252.514,0.487,89.681,0.923,1.349,2.634,350.343,2.515,1.04,0.0,24.971,-0.973,-2.344,62.81,0.275,-2.857,167.496,-2.837,431.213,2,200.088,0.748,0.204,62.473,1.234,0.788,262.562,0.000461025356734,s,u,0.0209444999381
914136,123.754,2.75,57.832,335.04,4.112,1531.177,-3.214,0.755,63.707,650.919,0.395,1.091,0.965,120.201,-0.05,-0.052,47.465,0.618,-0.405,171.574,-0.375,701.432,3,205.216,3.062,-2.975,188.201,-1.05,2.009,483.253,0.000461281573949,s,u,0.0209561399517
914138,110.31,6.907,69.443,110.262,-999.0,-999.0,-999.0,1.643,42.37,240.588,0.88,1.149,-999.0,47.248,0.17,1.433,41.584,-0.7,0.039,46.901,0.196,319.581,1,151.756,1.762,-2.659,-999.0,-999.0,-999.0,151.756,0.000461281573949,s,u,0.0209561399517
914142,117.229,5.234,75.77,12.186,-999.0,-999.0,-999.0,3.222,23.881,106.328,0.729,1.41,-999.0,40.659,-1.337,2.899,29.629,-0.487,-0.21,22.155,-0.005,195.245,1,36.04,-0.5,-2.904,-999.0,-999.0,-999.0,36.04,0.00572068250088,s,u,0.259892070003
914153,-999.0,106.684,96.247,2.125,-999.0,-999.0,-999.0,2.485,2.125,104.436,1.795,-1.35,-999.0,37.365,-1.119,2.593,67.071,-0.735,-1.235,45.294,1.398,128.228,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.000461025356734,s,u,0.0209444999381
914155,140.472,15.562,107.156,4.561,-999.0,-999.0,-999.0,3.056,4.561,107.554,0.835,-1.413,-999.0,58.598,0.512,1.393,48.957,0.608,-1.835,7.349,-0.99,193.179,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,u,0.259892070003
914158,108.593,5.433,54.757,93.244,3.887,321.381,-2.933,1.917,0.212,162.07,0.736,1.119,0.999,38.328,0.434,-2.854,28.202,0.86,1.56,65.306,1.686,188.418,2,57.17,-1.025,-1.259,38.37,2.862,-0.816,95.54,0.000461281573949,s,u,0.0209561399517
914160,118.039,52.358,89.774,34.504,3.102,267.583,-1.795,2.93,1.732,195.311,2.673,0.556,0.453,22.294,-0.739,-2.519,59.594,-2.161,1.204,12.016,-2.355,214.01,2,73.183,-2.332,-1.522,40.241,0.77,1.498,113.423,0.000461281573949,s,u,0.0209561399517
914164,108.955,25.762,70.751,21.433,-999.0,-999.0,-999.0,2.979,21.433,71.719,1.559,1.414,-999.0,28.029,-1.391,-2.672,43.69,-1.047,0.653,8.255,2.143,94.59,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.000461281573949,s,u,0.0209561399517
914173,149.225,18.892,95.731,40.345,-999.0,-999.0,-999.0,3.084,0.576,112.308,0.756,1.389,-999.0,40.649,0.514,-1.415,30.741,2.211,1.159,24.147,0.451,102.572,1,40.918,3.751,3.107,-999.0,-999.0,-999.0,40.918,0.000461281573949,s,u,0.0209561399517
914175,105.107,2.574,74.184,9.82,-999.0,-999.0,-999.0,3.558,9.82,50.369,1.073,1.377,-999.0,24.302,0.664,2.547,26.067,-1.215,-0.474,7.037,-0.283,140.101,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
914176,122.768,11.553,82.257,21.402,-999.0,-999.0,-999.0,3.135,21.402,69.056,0.613,1.396,-999.0,42.824,0.138,-1.953,26.231,1.488,0.876,13.926,0.262,152.415,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
914177,146.174,7.864,104.975,70.535,-999.0,-999.0,-999.0,2.412,5.541,150.207,0.969,0.69,-999.0,42.161,2.114,1.576,40.849,0.283,-3.138,20.087,-2.863,211.316,1,67.197,-1.895,-0.479,-999.0,-999.0,-999.0,67.197,0.000461281573949,s,u,0.0209561399517
914179,128.802,3.613,68.114,291.82,3.967,800.021,-3.871,0.896,33.071,533.495,0.763,1.19,0.909,84.486,1.736,1.848,64.447,0.865,2.058,143.939,2.021,490.603,3,313.58,-1.732,-0.956,37.56,2.236,2.979,384.562,0.000461281573949,s,u,0.0209561399517
